序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅
1348,600355,*ST精伦,2.24,0.9,0.02,174298.0,39358284.0,4.05,2.31,2.22,2.24,2.22,0.57,3.54,-30.48,10.46,1102279808.0,1102279808.0,0.0,0.0,-37.78,-34.31
1349,603717,天域生物,7.84,0.9,0.07,67448.0,51988844.0,3.73,7.86,7.57,7.86,7.77,1.04,2.32,-1059.08,4.39,2274746522.0,2274746522.0,0.0,0.13,-11.51,-2.61
1350,300564,筑博设计,15.75,0.9,0.14,17541.0,27354009.4,2.88,15.79,15.34,15.68,15.61,0.91,1.55,-125.74,2.1,2540714400.0,1782770063.0,-0.06,-0.13,-2.48,32.8
1351,301163,宏德股份,26.79,0.9,0.24,11799.0,31242637.0,2.6,26.84,26.15,26.69,26.55,0.98,2.16,48.47,1.92,2186064000.0,1466099869.0,-0.04,-0.04,-4.66,27.51
1352,601158,重庆水务,4.47,0.9,0.04,67100.0,29925128.0,1.13,4.48,4.43,4.43,4.43,0.89,0.14,20.65,1.25,21456100378.0,21456100378.0,-0.22,-0.22,-3.04,-5.7
1353,600608,*ST沪科,3.38,0.9,0.03,23475.0,7789589.0,4.18,3.4,3.26,3.38,3.35,0.64,0.74,785.0,28.58,1111551671.0,1076095471.0,0.0,0.0,-13.33,5.63
1354,002140,东华科技,11.26,0.9,0.1,50676.0,56787987.84,1.7,11.29,11.1,11.17,11.16,0.62,0.72,16.38,1.72,7972236199.0,7960385083.0,-0.09,0.27,-12.03,15.72
1355,603000,人民网,19.05,0.9,0.17,88807.0,169250856.0,1.69,19.18,18.86,18.86,18.88,1.58,0.8,469.58,5.74,21063414617.0,21063414617.0,0.0,-0.05,-3.93,-13.05
1356,300386,飞天诚信,18.06,0.89,0.16,235899.0,423474341.76,5.2,18.3,17.37,17.56,17.9,1.74,9.41,545.44,5.12,7549874640.0,4528683213.0,-0.11,0.0,1.12,7.5
1357,300681,英搏尔,25.06,0.89,0.22,98452.0,245594422.4,2.86,25.28,24.57,24.87,24.84,1.49,4.63,36.82,2.43,7310507360.0,5329660259.0,-0.08,0.12,-18.29,0.89
1358,300292,吴通控股,4.51,0.89,0.04,300507.0,134705569.29,3.13,4.54,4.4,4.46,4.47,1.48,2.69,49.45,4.32,6051360033.0,5032911107.0,-0.22,-0.22,-6.82,-7.01
1359,688388,嘉元科技,40.98,0.89,0.36,114258.0,465180215.0,3.91,41.42,39.83,40.7,40.62,0.51,2.68,320.5,2.57,17467866135.0,17467866135.0,-0.05,0.0,9.22,178.21
1360,600575,淮河能源,3.4,0.89,0.03,442404.0,150143828.0,2.08,3.42,3.35,3.36,3.37,1.06,1.14,24.29,1.1,24367093378.0,13213287621.0,0.0,0.0,1.19,-14.36
1361,920564,天润科技,22.74,0.89,0.2,22726.0,51641127.2,2.09,22.98,22.51,22.59,22.54,0.81,5.61,-157.51,6.57,2026216342.0,920791446.0,0.0,-0.09,-1.26,90.13
1362,002572,索菲亚,13.61,0.89,0.12,68481.0,92981447.4,1.63,13.69,13.47,13.5,13.49,0.97,1.05,14.42,1.82,13107071902.0,8866419868.0,-0.07,0.0,7.33,-15.88
1363,688270,臻镭科技,122.07,0.88,1.07,363997.0,4428201875.0,9.81,126.9,115.03,121.0,121.0,0.92,17.01,188.88,11.75,26129278812.0,26129278812.0,-0.6,-1.33,86.94,248.77
1364,002760,凤形股份,21.71,0.88,0.19,44740.0,94863555.0,3.62,21.71,20.93,21.44,21.52,1.28,4.14,102.9,2.84,2344434807.0,2344434807.0,0.37,1.31,6.89,27.71
1365,605299,舒华体育,11.49,0.88,0.1,90376.0,103086364.0,3.07,11.57,11.22,11.39,11.39,0.51,2.21,99.19,3.83,4702012749.0,4702012749.0,-0.09,0.17,24.22,49.41
1366,603108,润达医疗,14.95,0.88,0.13,103679.0,154561949.0,1.89,15.04,14.76,14.85,14.82,1.42,1.72,-41.6,2.19,9024953569.0,9024953569.0,0.07,0.13,-6.56,-5.97
1367,300422,博世科,4.59,0.88,0.04,64634.0,29468450.0,2.42,4.61,4.5,4.57,4.55,1.02,1.26,-8.66,2.21,2450510986.0,2347564175.0,0.0,-0.22,-8.2,5.52
1368,300977,深圳瑞捷,17.19,0.88,0.15,14679.0,25052367.42,3.05,17.36,16.84,17.36,17.04,1.11,1.55,72.34,1.89,2616777437.0,1629647807.0,0.0,-0.06,-7.13,-6.73
1369,301528,多浦乐,68.0,0.88,0.59,6875.0,46660188.0,3.01,68.79,66.76,67.51,67.41,0.46,2.16,87.09,2.75,4209200000.0,2165797076.0,-0.18,-0.04,16.44,75.08
1370,301106,骏成科技,29.77,0.88,0.26,8566.0,25342732.01,2.07,29.83,29.22,29.55,29.51,1.01,0.84,28.93,2.37,3039958638.0,3039958638.0,0.17,0.1,-1.52,7.24
1371,300788,中信出版,27.4,0.88,0.24,17897.0,49102717.72,2.47,27.75,27.08,27.2,27.16,1.5,0.94,24.29,2.33,5210151511.0,5210151511.0,-0.11,-0.33,-6.39,-11.87
1372,605228,神通科技,14.93,0.88,0.13,67394.0,100323500.0,3.99,15.14,14.55,14.83,14.8,1.42,1.57,42.74,3.99,6454284432.0,6411689142.0,0.0,-0.07,-13.55,38.75
1373,300025,华星创业,5.76,0.88,0.05,99175.0,56671297.58,2.8,5.79,5.63,5.71,5.71,1.3,1.96,-55.08,5.43,2930647231.0,2916818617.0,0.0,-0.17,-6.34,-46.42
1374,600639,浦东金桥,10.27,0.88,0.09,44194.0,45217518.0,1.67,10.3,10.13,10.22,10.18,1.21,0.52,25.55,0.8,11527180411.0,8731930940.0,-0.1,0.0,-7.39,-4.82
1375,000421,南京公用,6.91,0.88,0.06,110276.0,75858970.4,2.19,6.95,6.8,6.84,6.85,1.19,1.92,25.68,1.41,3969212722.0,3968387412.0,0.14,0.0,10.38,7.63
1376,600012,皖通高速,14.82,0.88,0.13,47375.0,70465052.0,2.65,15.09,14.7,14.7,14.69,0.84,0.41,12.86,2.04,25321331795.0,17274192000.0,-0.07,0.14,11.18,-13.08
1377,000718,苏宁环球,2.29,0.88,0.02,296074.0,67583522.61,1.76,2.3,2.26,2.29,2.27,0.93,1.3,52.02,0.75,6949317319.0,5225993249.0,-0.43,0.0,-11.24,0.0
1378,600059,古越龙山,9.26,0.87,0.08,83421.0,76940685.0,2.29,9.31,9.1,9.19,9.18,1.34,0.92,46.93,1.45,8440882744.0,8440882744.0,-0.11,-0.11,-3.14,5.23
1379,300123,亚光科技,8.1,0.87,0.07,936297.0,758024717.16,4.48,8.26,7.9,8.01,8.03,0.68,9.36,-62.78,5.63,8276856396.0,8103392426.0,0.0,-0.37,36.36,39.66
1380,301629,矽电股份,218.2,0.87,1.88,11336.0,251271706.24,3.92,226.65,218.18,220.65,216.32,0.85,10.87,272.47,7.81,9104891187.0,2276201086.0,-0.12,-0.1,1.72,325.18
1381,002759,天际股份,46.43,0.87,0.4,1418595.0,6624805189.29,9.67,49.0,44.55,44.86,46.03,0.88,28.32,-172.06,7.52,23279194350.0,23258741378.0,0.09,0.09,135.45,429.42
1382,600216,浙江医药,13.86,0.87,0.12,88338.0,122242762.0,2.11,13.99,13.7,13.75,13.74,1.45,0.92,10.71,1.21,13328299215.0,13328239964.0,0.0,-0.14,-2.19,-10.52
1383,300180,华峰超纤,6.93,0.87,0.06,751211.0,521339213.97,3.49,7.04,6.8,6.84,6.87,0.95,4.39,96.03,2.59,12204146874.0,11868567771.0,0.0,0.14,-5.46,10.0
1384,601033,永兴股份,15.13,0.87,0.13,47824.0,72201865.0,1.0,15.15,15.0,15.03,15.0,1.22,1.99,13.7,1.27,13617000000.0,3631200000.0,0.0,-0.07,-4.12,9.16
1385,300715,凯伦股份,10.44,0.87,0.09,26393.0,27403984.9,2.71,10.5,10.22,10.37,10.35,0.82,0.79,112.08,2.12,3946898689.0,3488618665.0,0.0,0.0,-16.61,40.7
1386,301102,兆讯传媒,10.49,0.87,0.09,34748.0,36453336.95,2.31,10.59,10.35,10.4,10.4,1.17,0.86,95.52,1.42,4258940000.0,4258940000.0,0.0,0.0,-7.41,-3.85
1387,000060,中金岭南,5.85,0.86,0.05,1469690.0,863721253.44,3.45,5.97,5.77,5.79,5.8,0.94,3.31,23.17,1.37,25980858879.0,25980529817.0,0.17,0.0,2.63,27.17
1388,603839,安正时尚,8.17,0.86,0.07,55366.0,45073675.0,2.84,8.25,8.02,8.08,8.1,0.9,1.42,-217.39,1.75,3178411865.0,3178411865.0,0.12,0.12,-3.77,50.74
1389,002835,同为股份,16.38,0.86,0.14,15961.0,26067431.0,1.79,16.45,16.16,16.25,16.24,0.98,1.25,22.99,2.92,3595310590.0,2084980700.0,-0.12,-0.06,-4.6,-13.24
1390,301121,紫建电子,39.84,0.86,0.34,51287.0,206164509.12,8.03,42.5,39.33,42.0,39.5,2.69,10.14,243.4,2.37,3937230111.0,2015571017.0,-0.05,0.18,-24.7,5.2
1391,600271,航天信息,11.69,0.86,0.1,2314933.0,2730237806.0,9.58,12.45,11.34,12.09,11.59,2.11,12.49,-35.49,1.6,21660221418.0,21660221418.0,-0.09,0.0,40.5,28.32
1392,688101,三达膜,16.44,0.86,0.14,14496.0,23712573.0,1.41,16.45,16.22,16.4,16.3,0.77,0.44,13.74,1.26,5458278365.0,5458278365.0,0.0,0.0,-2.2,25.59
1393,000582,北部湾港,9.38,0.86,0.08,534682.0,504401638.73,4.52,9.69,9.27,9.31,9.3,0.57,2.66,21.14,1.18,22227379133.0,18848248785.0,-0.21,-0.21,12.47,21.03
1394,301314,科瑞思,42.02,0.86,0.36,7950.0,33000091.98,2.62,42.09,41.0,41.58,41.66,1.18,4.89,166.96,2.22,2321605000.0,682825000.0,0.0,0.0,-0.97,19.89
1395,600963,岳阳林纸,4.67,0.86,0.04,329495.0,153391454.0,2.81,4.73,4.6,4.65,4.63,0.78,1.87,37.98,1.03,8207841878.0,8207841878.0,0.0,0.0,5.66,-7.52
1396,600502,安徽建工,4.69,0.86,0.04,141623.0,66328890.0,1.51,4.71,4.64,4.65,4.65,1.52,0.83,7.47,0.72,8050544169.0,8050544169.0,-0.21,-0.21,2.63,3.99
1397,688129,东来技术,20.23,0.85,0.17,5817.0,11729500.0,2.39,20.33,19.85,19.9,20.06,0.85,0.48,26.61,2.58,2437286124.0,2437286124.0,-0.2,0.1,-13.51,20.85
1398,603106,恒银科技,10.69,0.85,0.09,202873.0,216359232.0,4.15,10.87,10.43,10.51,10.6,1.35,3.9,234.45,4.25,5564358800.0,5564358800.0,0.19,0.09,4.5,36.35
1399,603138,海量数据,14.22,0.85,0.12,37687.0,53404188.0,2.27,14.32,14.0,14.09,14.1,0.96,1.31,-41.55,5.45,4178869936.0,4100235327.0,0.0,0.0,-13.82,-1.04
1400,300301,ST长方,2.37,0.85,0.02,55465.0,13017724.0,1.7,2.37,2.33,2.36,2.35,0.77,0.7,-17.01,11.95,1966788983.0,1872007824.0,0.0,0.0,6.76,36.21
1401,001219,青岛食品,14.25,0.85,0.12,24991.0,35478967.92,1.56,14.29,14.07,14.12,14.13,0.95,1.31,22.46,2.62,2778518438.0,2709239512.0,0.14,0.0,3.94,6.9
1402,603237,五芳斋,16.68,0.85,0.14,16360.0,27272855.0,1.57,16.78,16.52,16.52,16.54,1.26,0.83,14.1,1.86,3287169917.0,3269475590.0,-0.18,-0.12,-4.74,-6.87
1403,000566,海南海药,7.15,0.85,0.06,1212382.0,867010387.57,3.95,7.3,7.02,7.26,7.09,0.55,9.35,-28.71,33.32,9276160651.0,9271659776.0,-0.14,-0.28,30.0,49.27
1404,300232,洲明科技,7.09,0.85,0.06,174109.0,122999315.64,2.13,7.13,6.98,7.07,7.03,1.31,1.97,45.84,1.66,7710000301.0,6263070704.0,0.0,0.0,-10.93,6.94
1405,600769,祥龙电业,12.04,0.84,0.1,75545.0,90847833.0,3.1,12.23,11.86,11.91,11.94,1.39,2.01,196.75,37.57,4514725488.0,4514725488.0,0.08,-0.25,-5.57,25.29
1406,000518,*ST四环,2.41,0.84,0.02,27921.0,6703720.4,1.67,2.42,2.38,2.39,2.39,0.41,0.27,-146.56,6.91,2481230495.0,2481181020.0,0.0,0.42,5.7,-4.74
1407,300633,开立医疗,26.42,0.84,0.22,39966.0,104878940.48,2.56,26.59,25.92,26.19,26.2,1.46,0.92,255.86,3.67,11432261740.0,11432261740.0,0.08,0.27,-23.15,-9.8
1408,603937,丽岛新材,11.99,0.84,0.1,30679.0,36523243.0,2.44,12.03,11.74,12.02,11.89,1.05,1.47,-126.76,1.62,2504578822.0,2504578822.0,-0.08,-0.08,-3.77,32.34
1409,301317,鑫磊股份,32.24,0.84,0.27,15110.0,48459573.0,2.72,32.47,31.6,31.91,31.97,1.25,3.37,10.02,3.77,5067805600.0,1444352000.0,0.0,-0.03,-2.98,66.96
1410,002431,棕榈股份,2.39,0.84,0.02,281588.0,66747358.24,2.53,2.4,2.34,2.39,2.37,1.0,1.56,-6.28,3.78,4307747388.0,4307747388.0,-0.42,0.0,-1.24,14.35
1411,301667,纳百川,80.25,0.84,0.67,104968.0,872462359.74,10.64,88.0,79.53,81.98,79.58,0.76,46.66,115.31,7.21,8961485400.0,1805180335.0,0.05,-0.59,254.62,254.62
1412,688122,西部超导,74.58,0.84,0.62,251442.0,1856279083.0,4.5,75.6,72.27,73.5,73.96,1.08,3.87,55.94,7.01,48451978186.0,48451978186.0,0.0,0.03,14.58,77.28
1413,688126,沪硅产业,21.64,0.84,0.18,274885.0,594415516.0,2.8,21.9,21.3,21.45,21.46,0.99,1.01,-84.97,3.56,71520706225.0,59113093337.0,-0.18,-0.14,-16.12,14.98
1414,920950,迅安科技,18.05,0.84,0.15,4517.0,8111480.43,2.46,18.17,17.73,18.08,17.9,1.28,1.26,31.99,4.31,1323426000.0,644747805.0,-0.28,-0.22,-14.45,42.58
1415,300605,恒锋信息,15.65,0.84,0.13,71064.0,111007713.07,3.16,15.81,15.32,15.5,15.52,1.12,5.98,185.17,5.31,2575737691.0,1861276285.0,0.19,0.06,3.57,33.65
1416,000066,中国长城,14.41,0.84,0.12,402204.0,578714121.2,1.75,14.5,14.25,14.27,14.29,0.88,1.25,2169.88,4.19,46483764858.0,46480749566.0,-0.07,0.0,-14.94,-1.1
1417,002322,理工能科,12.01,0.84,0.1,26155.0,31361468.0,1.43,12.05,11.88,11.91,11.91,0.64,0.72,24.81,1.64,4553567120.0,4383886345.0,-0.25,-0.17,-4.76,0.33
1418,002919,名臣健康,22.99,0.83,0.19,71141.0,163309926.4,3.07,23.23,22.53,22.96,22.8,0.84,2.69,108.0,7.46,6127434257.0,6078284028.0,0.04,0.0,54.81,40.18
1419,300866,安克创新,114.39,0.83,0.94,30921.0,351019927.61,2.24,114.99,112.45,113.45,113.45,0.76,1.02,23.8,6.2,61331068436.0,34542767082.0,0.74,0.95,-6.03,19.86
1420,600497,驰宏锌锗,7.31,0.83,0.06,1161605.0,856020976.0,3.17,7.48,7.25,7.28,7.25,0.93,2.3,20.88,2.2,36845181331.0,36845181331.0,-0.14,-0.14,14.22,35.12
1421,600980,北矿科技,22.98,0.83,0.19,28125.0,64435644.0,1.27,23.05,22.76,22.86,22.79,1.34,1.5,38.85,3.0,4349275827.0,4315524872.0,0.0,0.0,-2.25,51.78
1422,600796,钱江生化,6.06,0.83,0.05,52168.0,31423389.0,2.0,6.09,5.97,6.02,6.01,0.81,1.67,26.02,1.53,5251509742.0,1887556007.0,0.0,-0.16,2.19,6.13
1423,688720,艾森股份,70.38,0.83,0.58,86372.0,623619768.0,7.54,74.95,69.69,71.0,69.8,1.56,15.32,134.94,6.14,6202824047.0,3968328582.0,0.0,-0.01,34.26,77.91
1424,300451,创业慧康,4.84,0.83,0.04,284284.0,138114511.34,2.08,4.9,4.8,4.84,4.8,1.16,1.86,-46.01,1.74,7497763509.0,7389197847.0,-0.21,-0.21,0.62,8.04
1425,300352,北信源,6.13,0.82,0.05,352957.0,215815910.64,2.47,6.18,6.03,6.08,6.08,0.89,2.76,-40.12,7.21,8887421653.0,7825624707.0,0.0,0.16,3.55,16.1
1426,301125,腾亚精工,18.38,0.82,0.15,35005.0,63748686.88,4.99,18.63,17.72,18.36,18.23,1.35,2.98,1449.77,4.31,2605510570.0,2157001810.0,-0.11,-0.11,-4.02,66.03
1427,605567,春雪食品,11.0,0.82,0.09,33497.0,36472913.0,2.38,11.03,10.77,10.96,10.91,1.04,1.67,48.71,2.02,2200000000.0,2200000000.0,0.09,0.18,9.24,23.6
1428,301398,星源卓镁,54.14,0.82,0.44,38162.0,207038543.0,4.39,55.36,53.0,53.83,53.7,0.98,10.25,100.89,5.41,6063680000.0,2015036660.0,0.0,0.02,4.72,64.66
1429,002761,浙江建投,8.57,0.82,0.07,61283.0,52382031.06,1.18,8.59,8.49,8.54,8.5,0.96,0.57,46.08,1.4,9270924428.0,9270924428.0,0.0,0.0,-6.34,-1.83
1430,603132,金徽股份,14.67,0.82,0.12,41222.0,60379276.0,2.27,14.78,14.45,14.55,14.55,0.62,0.42,31.1,4.55,14347260000.0,14347260000.0,0.07,0.07,1.52,35.71
1431,301139,元道通信,18.36,0.82,0.15,18237.0,33309590.58,1.54,18.38,18.1,18.23,18.21,0.79,2.39,94.95,1.14,2232223488.0,1398428837.0,0.11,0.22,-11.98,-19.19
1432,300884,狄耐克,14.8,0.82,0.12,94855.0,140150310.38,3.68,15.02,14.48,14.69,14.68,0.59,4.96,-1763.46,2.97,3757169736.0,2832866313.0,0.0,-0.07,14.2,32.38
1433,603307,扬州金泉,39.31,0.82,0.32,4731.0,18487490.0,1.95,39.38,38.62,38.99,38.99,0.75,2.78,23.33,1.91,2676106870.0,668270000.0,0.08,0.18,-2.34,12.96
1434,600032,浙江新能,7.41,0.82,0.06,70818.0,52435882.0,1.09,7.44,7.36,7.4,7.35,0.96,0.29,21.8,1.38,17818644151.0,17818644151.0,0.0,-0.13,0.68,0.82
1435,002501,利源股份,2.49,0.81,0.02,880708.0,215909208.25,3.64,2.5,2.41,2.49,2.47,0.81,2.48,-74.97,33.53,8839500000.0,8830708323.0,-0.4,0.0,-1.97,55.63
1436,603880,南卫股份,6.23,0.81,0.05,34724.0,21461845.0,3.07,6.27,6.08,6.2,6.18,0.85,1.2,-54.18,7.08,1800731660.0,1800731660.0,-0.16,0.16,1.47,43.22
1437,000409,云鼎科技,11.14,0.81,0.09,107743.0,119476786.33,1.81,11.17,10.97,11.04,11.05,1.2,1.84,111.8,4.8,7552814226.0,6535561895.0,0.0,-0.09,-0.89,25.03
1438,300600,国瑞科技,14.9,0.81,0.12,76319.0,112778320.0,2.98,14.96,14.52,14.76,14.78,1.18,2.59,-86.57,3.59,4384093752.0,4384093752.0,-0.07,-0.13,-4.61,95.8
1439,300379,东通退,1.24,0.81,0.01,732048.0,92591343.68,8.13,1.32,1.22,1.3,1.23,0.37,13.9,-6.18,0.23,691824307.0,653030579.0,0.81,0.0,-40.1,-91.78
1440,301073,君亭酒店,26.06,0.81,0.21,54327.0,141112520.14,2.9,26.26,25.51,25.93,25.85,0.98,3.05,383.76,5.31,5067394259.0,4643357770.0,-0.04,0.12,16.08,26.2
1441,688056,莱伯泰科,33.61,0.81,0.27,5033.0,16796599.0,2.88,33.74,32.78,33.34,33.34,1.13,0.75,52.24,2.82,2267077181.0,2267077181.0,0.6,0.09,-7.28,17.64
1442,605259,绿田机械,22.38,0.81,0.18,14560.0,32155134.0,2.21,22.38,21.89,22.16,22.2,0.62,0.84,14.45,2.15,3860102400.0,3860102400.0,0.81,1.18,-12.51,53.81
1443,000923,河钢资源,21.17,0.81,0.17,136503.0,290267665.01,3.24,21.66,20.98,21.1,21.0,0.77,2.17,19.28,1.35,13818272104.0,13292671664.0,0.05,0.0,18.2,57.99
1444,688019,安集科技,217.92,0.8,1.72,26201.0,571200764.0,6.01,224.3,211.31,220.0,216.2,1.2,1.55,45.29,11.06,36731343903.0,36731343903.0,-0.11,-0.13,-4.61,103.89
1445,002817,黄山胶囊,7.6,0.8,0.06,41412.0,31287362.31,1.86,7.62,7.48,7.54,7.54,0.93,1.43,34.75,2.41,2273146092.0,2204298642.0,0.26,0.0,0.66,23.38
1446,300784,利安科技,50.22,0.8,0.4,3047.0,15288177.76,1.12,50.39,49.83,49.83,49.82,0.84,1.8,49.04,3.53,2824252272.0,850166847.0,-0.06,-0.12,-6.2,-15.01
1447,601928,凤凰传媒,10.04,0.8,0.08,116734.0,117542651.0,1.51,10.14,9.99,10.0,9.96,1.3,0.46,11.26,1.27,25550796000.0,25550796000.0,-0.1,0.0,-3.65,-8.23
1448,001333,光华股份,21.5,0.8,0.17,12099.0,25899117.0,1.73,21.58,21.21,21.58,21.33,0.87,2.75,26.16,1.61,2752000000.0,946000000.0,-0.19,-0.14,-11.78,26.84
1449,300296,利亚德,6.32,0.8,0.05,525431.0,330808353.57,2.07,6.35,6.22,6.3,6.27,1.12,2.31,46.11,2.12,17139696043.0,14372850780.0,0.0,0.16,-12.59,-0.32
1450,300263,隆华科技,8.84,0.8,0.07,485705.0,426303547.8,3.31,8.96,8.67,8.78,8.77,1.12,4.98,38.03,2.18,9149455710.0,8623677651.0,-0.23,-0.23,7.8,21.93
1451,600654,中安科,3.77,0.8,0.03,610773.0,227680897.0,3.21,3.78,3.66,3.73,3.74,1.18,2.64,41.17,6.27,10843976543.0,8732165562.0,-0.26,0.0,17.08,16.72
1452,301053,远信工业,35.3,0.8,0.28,20859.0,72702067.45,5.43,35.79,33.89,34.81,35.02,1.42,2.69,151.55,4.37,2972888446.0,2735562522.0,1.06,1.0,-7.15,83.76
1453,600177,雅戈尔,7.6,0.8,0.06,143069.0,108493565.0,1.33,7.62,7.52,7.56,7.54,1.08,0.31,11.22,0.82,35138158455.0,35138158455.0,0.0,0.26,3.68,-9.95
1454,002577,雷柏科技,17.81,0.79,0.14,15756.0,27967031.29,1.3,17.85,17.62,17.85,17.67,0.95,0.56,457.67,4.23,4999053280.0,4998786130.0,0.06,0.06,-9.23,-5.92
1455,600768,宁波富邦,14.0,0.79,0.11,34555.0,47889697.0,2.88,14.04,13.64,13.99,13.89,1.05,2.58,87.02,4.84,1872460800.0,1872460800.0,0.43,0.29,14.29,66.27
1456,600533,栖霞建设,2.56,0.79,0.02,105618.0,26979196.0,1.97,2.58,2.53,2.55,2.54,1.13,1.01,191.64,0.83,2688000000.0,2688000000.0,-0.39,0.0,-5.19,9.4
1457,300614,百川畅银,12.68,0.79,0.1,31289.0,39241004.99,3.26,12.82,12.41,12.6,12.58,1.23,1.95,-19.98,1.92,2034325665.0,2034325665.0,0.24,0.4,-19.29,33.76
1458,688561,奇安信-U,35.58,0.79,0.28,49138.0,174683709.0,2.18,35.89,35.12,35.3,35.3,0.78,0.72,-29.51,2.98,24274551956.0,24274551956.0,0.0,-0.06,-1.33,32.61
1459,920374,云里物里,24.28,0.79,0.19,5297.0,12855150.85,1.87,24.48,24.03,24.2,24.09,0.98,1.55,176.7,7.78,1979257040.0,828277018.0,-0.08,0.12,-13.41,-3.15
1460,300198,ST纳川,2.56,0.79,0.02,118058.0,29977105.2,2.36,2.57,2.51,2.52,2.54,0.75,1.15,-18.28,142.72,2640764262.0,2627114268.0,0.0,0.0,11.79,21.9
1461,600229,城市传媒,6.34,0.79,0.05,37525.0,23765050.0,1.91,6.39,6.27,6.29,6.29,1.1,0.57,100.16,1.32,4188887351.0,4188887351.0,0.16,0.0,-3.21,-8.12
1462,002093,国脉科技,11.5,0.79,0.09,353052.0,405241719.08,3.68,11.73,11.31,11.42,11.41,1.31,3.5,44.35,3.02,11586250000.0,11586250000.0,-0.09,-0.09,2.13,49.74
1463,688176,亚虹医药-U,11.51,0.79,0.09,58966.0,67929604.0,2.98,11.69,11.35,11.43,11.42,0.69,1.35,-19.81,3.77,6574172294.0,5014745273.0,-0.09,-0.09,7.77,69.51
1464,600530,交大昂立,6.44,0.78,0.05,62938.0,40362341.0,2.35,6.47,6.32,6.39,6.39,0.91,0.81,2109.51,15.68,4990484800.0,4990484800.0,0.0,-0.16,-20.88,33.61
1465,601512,中新集团,9.0,0.78,0.07,57250.0,51476148.0,1.79,9.08,8.92,8.96,8.93,0.67,0.38,12.19,0.89,13490010000.0,13490010000.0,-0.11,-0.11,-3.95,19.21
1466,301011,华立科技,25.69,0.78,0.2,21261.0,54794274.47,2.67,26.09,25.41,25.48,25.49,1.38,1.52,44.34,4.17,3954460647.0,3598834722.0,-0.04,-0.08,-10.11,0.78
1467,920111,聚星科技,23.33,0.78,0.18,9342.0,21715589.12,1.38,23.37,23.05,23.16,23.15,0.66,1.26,32.54,4.03,3619754485.0,1731543851.0,0.0,0.13,-16.08,-1.64
1468,600460,士兰微,28.41,0.78,0.22,237152.0,669463232.0,1.6,28.47,28.02,28.21,28.19,1.14,1.43,101.58,3.96,47276281116.0,47276281116.0,0.0,0.04,-9.64,9.35
1469,301270,汉仪股份,37.38,0.78,0.29,31480.0,117887706.0,2.56,37.85,36.9,37.1,37.09,0.93,3.33,309.96,3.84,3738000000.0,3532142509.0,0.08,0.05,0.0,4.88
1470,002368,太极股份,24.49,0.78,0.19,54874.0,134275211.89,1.15,24.58,24.3,24.33,24.3,0.84,0.88,2828.89,2.94,15262934194.0,15194323843.0,-0.12,-0.08,-11.46,3.82
1471,301078,孩子王,10.37,0.78,0.08,333202.0,343518237.6,2.92,10.46,10.16,10.32,10.29,0.67,2.66,46.9,3.15,13078671128.0,13006106171.0,0.1,0.1,-4.16,-8.31
1472,688004,博汇科技,23.13,0.78,0.18,14193.0,32785479.0,2.57,23.32,22.73,23.2,22.95,1.03,1.77,-98.25,3.14,1852435440.0,1852435440.0,-0.6,-0.52,-17.54,52.77
1473,603739,蔚蓝生物,14.15,0.78,0.11,26433.0,37090462.0,2.07,14.17,13.88,14.01,14.04,1.01,1.04,43.47,2.02,3580358454.0,3580358454.0,-0.07,0.14,3.36,19.01
1474,300899,*ST凯鑫,32.5,0.78,0.25,4358.0,14056862.0,2.95,32.89,31.94,32.42,32.25,0.89,1.06,50.24,3.24,2072962645.0,1330422145.0,0.03,0.28,22.0,59.71
1475,600084,中信尼雅,5.25,0.77,0.04,29621.0,15463191.0,1.92,5.27,5.17,5.2,5.21,0.64,0.26,29595.31,4.56,5899565858.0,5899565858.0,-0.19,-0.19,-2.6,-0.19
1476,300370,安控科技,2.61,0.77,0.02,202682.0,52392348.86,2.7,2.62,2.55,2.59,2.59,1.37,1.3,-47.2,8.03,4085631947.0,4075436919.0,-0.38,0.0,-11.82,-17.41
1477,000786,北新建材,24.97,0.77,0.19,137225.0,344169186.84,2.1,25.28,24.76,24.79,24.78,1.63,0.81,12.33,1.58,42504833969.0,42187010815.0,-0.04,0.0,5.54,-15.21
1478,601156,东航物流,18.41,0.77,0.14,78247.0,143780563.0,2.08,18.54,18.16,18.27,18.27,0.99,0.83,10.95,1.53,29226897786.0,17390004186.0,-0.05,-0.05,16.89,11.04
1479,300823,建科智能,15.62,0.77,0.12,20819.0,32166722.91,2.9,15.7,15.25,15.48,15.5,0.97,2.46,83.18,2.18,2045950196.0,1324410834.0,-0.06,-0.13,1.76,23.19
1480,301662,宏工科技,120.28,0.77,0.92,15659.0,188779617.49,6.53,124.3,116.5,118.91,119.36,1.0,9.42,245.33,6.67,9622400000.0,1999994430.0,-0.06,0.0,-6.8,369.84
1481,601921,浙版传媒,7.82,0.77,0.06,53024.0,41472804.0,1.16,7.86,7.77,7.77,7.76,0.72,0.24,20.58,1.28,17377777784.0,17377777784.0,0.0,0.13,-5.21,4.55
