序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅,yf_code
1242,603536,惠发食品,11.12,1.0,0.11,71992.0,79601532.0,2.18,11.15,10.91,11.06,11.01,0.74,2.99,-51.55,6.52,2695274274.0,2674718731.0,-0.18,-0.18,7.75,-4.79,603536.SS
1243,688373,盟科药业-U,6.04,1.0,0.06,42854.0,25697972.0,1.51,6.04,5.95,6.03,5.98,0.76,0.82,-15.35,15.37,3959857166.0,3173968696.0,0.33,0.33,-33.7,22.27,688373.SS
1244,605108,同庆楼,19.22,1.0,0.19,42311.0,81018502.0,1.63,19.27,18.96,18.99,19.03,0.76,1.63,124.11,2.24,4997200000.0,4997200000.0,0.1,0.1,-3.61,-21.2,605108.SS
1246,002696,百洋股份,7.07,1.0,0.07,84231.0,58895377.14,2.86,7.08,6.88,7.0,7.0,1.02,2.52,50.84,1.78,2448781192.0,2364822722.0,0.0,0.0,13.67,49.47,002696.SZ
1250,688026,洁特生物,16.11,1.0,0.16,13940.0,22485100.0,2.19,16.33,15.98,16.2,15.95,0.92,0.99,29.6,2.04,2261269598.0,2260547516.0,0.5,0.0,-13.71,26.25,688026.SS
1251,603012,创力集团,6.04,1.0,0.06,92399.0,55530528.0,2.34,6.08,5.94,6.03,5.98,0.8,1.43,33.27,1.03,3904860000.0,3904860000.0,0.0,0.0,2.72,15.93,603012.SS
1254,688588,凌志软件,14.31,0.99,0.14,44240.0,63306684.0,3.03,14.5,14.07,14.17,14.17,1.14,1.11,44.38,4.65,5724143143.0,5724143143.0,-0.14,-0.07,-23.11,5.14,688588.SS
1259,603212,赛伍技术,14.29,0.99,0.14,354916.0,509835438.0,5.51,14.75,13.97,14.3,14.15,0.61,8.11,-40.08,2.45,6251741188.0,6251741188.0,-0.28,-0.42,23.51,40.37,603212.SS
1260,603985,恒润股份,15.24,0.99,0.15,61526.0,93274905.0,2.45,15.35,14.98,15.09,15.09,0.79,1.4,78.36,2.09,6718675966.0,6718675966.0,0.0,0.2,-9.72,30.48,603985.SS
1262,000803,山高环能,7.15,0.99,0.07,151616.0,108853642.2,3.25,7.29,7.06,7.06,7.08,1.38,3.3,47.53,2.27,3334017494.0,3287482627.0,0.14,0.14,0.56,39.38,000803.SZ
1263,600560,金自天正,16.34,0.99,0.16,20822.0,33893460.0,1.73,16.4,16.12,16.18,16.18,0.91,0.93,73.62,3.79,3654367470.0,3654367470.0,0.18,0.06,-0.49,12.15,600560.SS
1265,603045,福达合金,19.65,0.98,0.19,16994.0,33156094.0,2.47,19.76,19.28,19.52,19.46,0.82,1.25,35.96,2.61,2661497296.0,2661497296.0,0.0,0.05,-3.15,54.97,603045.SS
1272,600825,新华传媒,6.18,0.98,0.06,84294.0,51930750.0,1.8,6.2,6.09,6.14,6.12,1.35,0.81,384.35,2.63,6457406913.0,6457406913.0,0.0,0.0,-8.58,-5.5,600825.SS
1273,603333,尚纬股份,8.35,0.97,0.08,134333.0,112372907.0,2.42,8.47,8.27,8.33,8.27,0.81,2.16,-151.52,2.51,5189755343.0,5189755343.0,-0.12,-0.24,4.24,50.18,603333.SS
1277,603103,横店影视,16.58,0.97,0.16,73390.0,121536773.0,3.41,16.8,16.24,16.32,16.42,1.5,1.16,38.28,8.18,10515036000.0,10515036000.0,0.0,-0.06,-9.0,16.35,603103.SS
1285,601728,中国电信,6.3,0.96,0.06,959264.0,602750469.0,1.12,6.31,6.24,6.24,6.24,0.6,0.12,14.05,1.26,576494973804.0,489067290804.0,0.0,-0.16,-5.41,-9.35,601728.SS
1287,002723,小崧股份,8.47,0.95,0.08,85278.0,72016582.0,2.86,8.55,8.31,8.4,8.39,0.66,2.69,-29.69,2.99,2815003450.0,2685952895.0,0.12,-0.12,-14.1,21.87,002723.SZ
1288,600011,华能国际,7.46,0.95,0.07,735882.0,548146497.0,1.89,7.5,7.36,7.38,7.39,0.86,0.67,5.92,1.75,117107776458.0,82042915996.0,-0.27,-0.13,5.67,14.77,600011.SS
1289,000020,深华发Ａ,13.87,0.95,0.13,34862.0,48080305.19,2.91,13.99,13.59,13.74,13.74,0.94,1.92,138.51,9.24,3927446218.0,2512763973.0,0.14,-0.07,-6.16,11.67,000020.SZ
1290,600379,宝光股份,11.66,0.95,0.11,31729.0,36859471.0,3.12,11.79,11.43,11.55,11.55,0.68,0.96,58.36,4.96,3850150236.0,3850150236.0,0.09,0.09,-6.42,24.44,600379.SS
1292,600184,光电股份,19.06,0.95,0.18,152034.0,288245754.0,3.18,19.21,18.61,18.8,18.88,0.96,2.99,337.72,3.28,11106785540.0,9696981344.0,0.0,-0.05,5.01,84.69,600184.SS
1297,603927,中科软,19.09,0.95,0.18,111321.0,211437956.0,2.33,19.19,18.75,18.89,18.91,1.59,1.34,68.64,5.05,15864553600.0,15864553600.0,0.0,0.0,-8.53,-10.42,603927.SS
1298,600080,金花股份,7.54,0.94,0.07,59241.0,44113671.0,2.68,7.56,7.36,7.47,7.47,0.85,1.59,61.22,1.78,2814457949.0,2814457949.0,0.0,0.0,1.62,-3.08,600080.SS
1299,000157,中联重科,8.63,0.94,0.08,517760.0,445348305.81,1.4,8.65,8.53,8.6,8.55,1.14,0.73,14.28,1.32,74636859087.0,61017701843.0,0.0,0.0,7.74,24.53,000157.SZ
1302,000719,中原传媒,11.76,0.94,0.11,81504.0,96260292.4,2.15,11.9,11.65,11.66,11.65,1.72,1.22,12.09,1.03,12032876088.0,7845655106.0,-0.17,-0.17,-0.34,9.29,000719.SZ
1303,002596,海南瑞泽,5.39,0.94,0.05,1479468.0,795541733.01,7.12,5.58,5.2,5.39,5.34,0.54,12.9,-57.13,9.26,6185458992.0,6179771195.0,-0.37,-0.37,36.8,52.26,002596.SZ
1305,603876,鼎胜新材,15.01,0.94,0.14,509878.0,774806058.0,7.06,15.75,14.7,14.78,14.87,1.06,5.49,34.11,1.91,13948300867.0,13948300867.0,0.07,-0.07,29.62,71.54,603876.SS
1307,000676,智度股份,8.63,0.94,0.08,408174.0,351397554.92,2.92,8.7,8.45,8.5,8.55,1.67,3.24,68.35,2.55,10871980925.0,10865416231.0,-0.12,-0.23,-12.12,2.01,000676.SZ
1308,603214,爱婴室,17.16,0.94,0.16,31701.0,54013913.0,1.59,17.16,16.89,17.09,17.0,0.64,2.29,34.07,2.07,2377347018.0,2377347018.0,0.18,0.23,-4.61,-22.63,603214.SS
1311,002194,武汉凡谷,13.05,0.93,0.12,201885.0,262462447.71,2.47,13.13,12.81,12.9,12.93,1.01,3.95,-653.2,3.59,8916879768.0,6667163764.0,-0.08,-0.08,-2.39,17.04,002194.SZ
1315,000156,华数传媒,7.57,0.93,0.07,83775.0,63481626.9,1.87,7.62,7.48,7.52,7.5,1.31,0.49,30.14,0.94,14026698586.0,12868060389.0,-0.13,0.0,-5.73,7.83,000156.SZ
1320,603588,高能环境,7.72,0.92,0.07,310236.0,239589563.0,2.48,7.84,7.65,7.7,7.65,0.88,2.04,13.65,1.23,11759370008.0,11759370008.0,0.13,-0.13,7.82,49.32,603588.SS
1322,600419,天润乳业,9.9,0.92,0.09,46852.0,46392723.0,2.14,9.98,9.77,9.81,9.81,0.97,1.48,-220.7,1.31,3123556791.0,3123556791.0,-0.4,-0.4,-2.94,6.57,600419.SS
1326,000850,华茂股份,5.47,0.92,0.05,225979.0,123074950.12,2.95,5.53,5.37,5.42,5.42,0.51,2.4,22.56,1.13,5161847599.0,5160380928.0,0.0,0.0,18.91,35.73,000850.SZ
1329,688681,科汇股份,17.58,0.92,0.16,17137.0,30201765.0,1.95,17.8,17.46,17.46,17.42,1.58,1.64,39.06,3.05,1840098600.0,1840098600.0,-0.06,-0.17,2.45,64.76,688681.SS
1332,601288,农业银行,7.68,0.92,0.07,2868951.0,2191803822.0,1.71,7.7,7.57,7.6,7.61,1.33,0.09,9.13,1.0,2687869700145.0,2451795538767.0,0.0,0.13,17.25,54.22,601288.SS
1333,600643,爱建集团,5.53,0.91,0.05,124071.0,68434290.0,2.19,5.57,5.45,5.52,5.48,0.82,0.78,35.19,0.74,8810234402.0,8794644989.0,0.0,0.18,-1.25,6.96,600643.SS
1337,001366,播恩集团,13.37,0.91,0.12,24309.0,32105006.0,2.87,13.38,13.0,13.3,13.25,0.97,4.37,-161.75,2.68,2148291600.0,744441600.0,0.38,0.38,5.86,27.7,001366.SZ
1340,603276,恒兴新材,16.6,0.91,0.15,18920.0,31160665.0,2.61,16.63,16.2,16.56,16.45,0.9,2.5,63.87,1.98,3446981650.0,1255662645.0,0.0,-0.06,-4.82,22.78,603276.SS
1341,601615,明阳智能,14.48,0.91,0.13,360592.0,517060586.0,2.23,14.51,14.19,14.43,14.35,0.81,1.59,32.07,1.24,32746472303.0,32746472303.0,0.07,0.07,-10.4,17.53,601615.SS
1344,000006,深振业Ａ,9.95,0.91,0.09,270369.0,267758675.86,3.45,10.03,9.69,9.95,9.86,0.85,2.0,-1439.79,2.49,13432450708.0,13432374590.0,0.1,-0.1,-3.3,35.93,000006.SZ
1345,002588,史丹利,9.98,0.91,0.09,108090.0,107595744.05,2.12,10.05,9.84,9.84,9.89,1.76,1.26,10.58,1.57,11495881960.0,8568803749.0,0.0,-0.1,7.89,40.96,002588.SZ
1347,688119,中钢洛耐,5.59,0.9,0.05,375993.0,208658280.0,5.6,5.72,5.41,5.54,5.54,0.73,3.34,207.96,2.11,6288750000.0,6288750000.0,0.0,-0.53,30.61,43.33,688119.SS
1349,603717,天域生物,7.84,0.9,0.07,67448.0,51988844.0,3.73,7.86,7.57,7.86,7.77,1.04,2.32,-1059.08,4.39,2274746522.0,2274746522.0,0.0,0.13,-11.51,-2.61,603717.SS
1354,002140,东华科技,11.26,0.9,0.1,50676.0,56787987.84,1.7,11.29,11.1,11.17,11.16,0.62,0.72,16.38,1.72,7972236199.0,7960385083.0,-0.09,0.27,-12.03,15.72,002140.SZ
1355,603000,人民网,19.05,0.9,0.17,88807.0,169250856.0,1.69,19.18,18.86,18.86,18.88,1.58,0.8,469.58,5.74,21063414617.0,21063414617.0,0.0,-0.05,-3.93,-13.05,603000.SS
1362,002572,索菲亚,13.61,0.89,0.12,68481.0,92981447.4,1.63,13.69,13.47,13.5,13.49,0.97,1.05,14.42,1.82,13107071902.0,8866419868.0,-0.07,0.0,7.33,-15.88,002572.SZ
1365,605299,舒华体育,11.49,0.88,0.1,90376.0,103086364.0,3.07,11.57,11.22,11.39,11.39,0.51,2.21,99.19,3.83,4702012749.0,4702012749.0,-0.09,0.17,24.22,49.41,605299.SS
1366,603108,润达医疗,14.95,0.88,0.13,103679.0,154561949.0,1.89,15.04,14.76,14.85,14.82,1.42,1.72,-41.6,2.19,9024953569.0,9024953569.0,0.07,0.13,-6.56,-5.97,603108.SS
1372,605228,神通科技,14.93,0.88,0.13,67394.0,100323500.0,3.99,15.14,14.55,14.83,14.8,1.42,1.57,42.74,3.99,6454284432.0,6411689142.0,0.0,-0.07,-13.55,38.75,605228.SS
1374,600639,浦东金桥,10.27,0.88,0.09,44194.0,45217518.0,1.67,10.3,10.13,10.22,10.18,1.21,0.52,25.55,0.8,11527180411.0,8731930940.0,-0.1,0.0,-7.39,-4.82,600639.SS
1375,000421,南京公用,6.91,0.88,0.06,110276.0,75858970.4,2.19,6.95,6.8,6.84,6.85,1.19,1.92,25.68,1.41,3969212722.0,3968387412.0,0.14,0.0,10.38,7.63,000421.SZ
1376,600012,皖通高速,14.82,0.88,0.13,47375.0,70465052.0,2.65,15.09,14.7,14.7,14.69,0.84,0.41,12.86,2.04,25321331795.0,17274192000.0,-0.07,0.14,11.18,-13.08,600012.SS
1378,600059,古越龙山,9.26,0.87,0.08,83421.0,76940685.0,2.29,9.31,9.1,9.19,9.18,1.34,0.92,46.93,1.45,8440882744.0,8440882744.0,-0.11,-0.11,-3.14,5.23,600059.SS
1382,600216,浙江医药,13.86,0.87,0.12,88338.0,122242762.0,2.11,13.99,13.7,13.75,13.74,1.45,0.92,10.71,1.21,13328299215.0,13328239964.0,0.0,-0.14,-2.19,-10.52,600216.SS
1384,601033,永兴股份,15.13,0.87,0.13,47824.0,72201865.0,1.0,15.15,15.0,15.03,15.0,1.22,1.99,13.7,1.27,13617000000.0,3631200000.0,0.0,-0.07,-4.12,9.16,601033.SS
1387,000060,中金岭南,5.85,0.86,0.05,1469690.0,863721253.44,3.45,5.97,5.77,5.79,5.8,0.94,3.31,23.17,1.37,25980858879.0,25980529817.0,0.17,0.0,2.63,27.17,000060.SZ
1388,603839,安正时尚,8.17,0.86,0.07,55366.0,45073675.0,2.84,8.25,8.02,8.08,8.1,0.9,1.42,-217.39,1.75,3178411865.0,3178411865.0,0.12,0.12,-3.77,50.74,603839.SS
1389,002835,同为股份,16.38,0.86,0.14,15961.0,26067431.0,1.79,16.45,16.16,16.25,16.24,0.98,1.25,22.99,2.92,3595310590.0,2084980700.0,-0.12,-0.06,-4.6,-13.24,002835.SZ
1391,600271,航天信息,11.69,0.86,0.1,2314933.0,2730237806.0,9.58,12.45,11.34,12.09,11.59,2.11,12.49,-35.49,1.6,21660221418.0,21660221418.0,-0.09,0.0,40.5,28.32,600271.SS
1392,688101,三达膜,16.44,0.86,0.14,14496.0,23712573.0,1.41,16.45,16.22,16.4,16.3,0.77,0.44,13.74,1.26,5458278365.0,5458278365.0,0.0,0.0,-2.2,25.59,688101.SS
1393,000582,北部湾港,9.38,0.86,0.08,534682.0,504401638.73,4.52,9.69,9.27,9.31,9.3,0.57,2.66,21.14,1.18,22227379133.0,18848248785.0,-0.21,-0.21,12.47,21.03,000582.SZ
1398,603106,恒银科技,10.69,0.85,0.09,202873.0,216359232.0,4.15,10.87,10.43,10.51,10.6,1.35,3.9,234.45,4.25,5564358800.0,5564358800.0,0.19,0.09,4.5,36.35,603106.SS
1399,603138,海量数据,14.22,0.85,0.12,37687.0,53404188.0,2.27,14.32,14.0,14.09,14.1,0.96,1.31,-41.55,5.45,4178869936.0,4100235327.0,0.0,0.0,-13.82,-1.04,603138.SS
1401,001219,青岛食品,14.25,0.85,0.12,24991.0,35478967.92,1.56,14.29,14.07,14.12,14.13,0.95,1.31,22.46,2.62,2778518438.0,2709239512.0,0.14,0.0,3.94,6.9,001219.SZ
1402,603237,五芳斋,16.68,0.85,0.14,16360.0,27272855.0,1.57,16.78,16.52,16.52,16.54,1.26,0.83,14.1,1.86,3287169917.0,3269475590.0,-0.18,-0.12,-4.74,-6.87,603237.SS
1403,000566,海南海药,7.15,0.85,0.06,1212382.0,867010387.57,3.95,7.3,7.02,7.26,7.09,0.55,9.35,-28.71,33.32,9276160651.0,9271659776.0,-0.14,-0.28,30.0,49.27,000566.SZ
1405,600769,祥龙电业,12.04,0.84,0.1,75545.0,90847833.0,3.1,12.23,11.86,11.91,11.94,1.39,2.01,196.75,37.57,4514725488.0,4514725488.0,0.08,-0.25,-5.57,25.29,600769.SS
1408,603937,丽岛新材,11.99,0.84,0.1,30679.0,36523243.0,2.44,12.03,11.74,12.02,11.89,1.05,1.47,-126.76,1.62,2504578822.0,2504578822.0,-0.08,-0.08,-3.77,32.34,603937.SS
1416,000066,中国长城,14.41,0.84,0.12,402204.0,578714121.2,1.75,14.5,14.25,14.27,14.29,0.88,1.25,2169.88,4.19,46483764858.0,46480749566.0,-0.07,0.0,-14.94,-1.1,000066.SZ
1417,002322,理工能科,12.01,0.84,0.1,26155.0,31361468.0,1.43,12.05,11.88,11.91,11.91,0.64,0.72,24.81,1.64,4553567120.0,4383886345.0,-0.25,-0.17,-4.76,0.33,002322.SZ
1420,600497,驰宏锌锗,7.31,0.83,0.06,1161605.0,856020976.0,3.17,7.48,7.25,7.28,7.25,0.93,2.3,20.88,2.2,36845181331.0,36845181331.0,-0.14,-0.14,14.22,35.12,600497.SS
1422,600796,钱江生化,6.06,0.83,0.05,52168.0,31423389.0,2.0,6.09,5.97,6.02,6.01,0.81,1.67,26.02,1.53,5251509742.0,1887556007.0,0.0,-0.16,2.19,6.13,600796.SS
1427,605567,春雪食品,11.0,0.82,0.09,33497.0,36472913.0,2.38,11.03,10.77,10.96,10.91,1.04,1.67,48.71,2.02,2200000000.0,2200000000.0,0.09,0.18,9.24,23.6,605567.SS
1429,002761,浙江建投,8.57,0.82,0.07,61283.0,52382031.06,1.18,8.59,8.49,8.54,8.5,0.96,0.57,46.08,1.4,9270924428.0,9270924428.0,0.0,0.0,-6.34,-1.83,002761.SZ
1430,603132,金徽股份,14.67,0.82,0.12,41222.0,60379276.0,2.27,14.78,14.45,14.55,14.55,0.62,0.42,31.1,4.55,14347260000.0,14347260000.0,0.07,0.07,1.52,35.71,603132.SS
1434,600032,浙江新能,7.41,0.82,0.06,70818.0,52435882.0,1.09,7.44,7.36,7.4,7.35,0.96,0.29,21.8,1.38,17818644151.0,17818644151.0,0.0,-0.13,0.68,0.82,600032.SS
1436,603880,南卫股份,6.23,0.81,0.05,34724.0,21461845.0,3.07,6.27,6.08,6.2,6.18,0.85,1.2,-54.18,7.08,1800731660.0,1800731660.0,-0.16,0.16,1.47,43.22,603880.SS
1437,000409,云鼎科技,11.14,0.81,0.09,107743.0,119476786.33,1.81,11.17,10.97,11.04,11.05,1.2,1.84,111.8,4.8,7552814226.0,6535561895.0,0.0,-0.09,-0.89,25.03,000409.SZ
1445,002817,黄山胶囊,7.6,0.8,0.06,41412.0,31287362.31,1.86,7.62,7.48,7.54,7.54,0.93,1.43,34.75,2.41,2273146092.0,2204298642.0,0.26,0.0,0.66,23.38,002817.SZ
1447,601928,凤凰传媒,10.04,0.8,0.08,116734.0,117542651.0,1.51,10.14,9.99,10.0,9.96,1.3,0.46,11.26,1.27,25550796000.0,25550796000.0,-0.1,0.0,-3.65,-8.23,601928.SS
1453,600177,雅戈尔,7.6,0.8,0.06,143069.0,108493565.0,1.33,7.62,7.52,7.56,7.54,1.08,0.31,11.22,0.82,35138158455.0,35138158455.0,0.0,0.26,3.68,-9.95,600177.SS
1454,002577,雷柏科技,17.81,0.79,0.14,15756.0,27967031.29,1.3,17.85,17.62,17.85,17.67,0.95,0.56,457.67,4.23,4999053280.0,4998786130.0,0.06,0.06,-9.23,-5.92,002577.SZ
1455,600768,宁波富邦,14.0,0.79,0.11,34555.0,47889697.0,2.88,14.04,13.64,13.99,13.89,1.05,2.58,87.02,4.84,1872460800.0,1872460800.0,0.43,0.29,14.29,66.27,600768.SS
1461,600229,城市传媒,6.34,0.79,0.05,37525.0,23765050.0,1.91,6.39,6.27,6.29,6.29,1.1,0.57,100.16,1.32,4188887351.0,4188887351.0,0.16,0.0,-3.21,-8.12,600229.SS
1462,002093,国脉科技,11.5,0.79,0.09,353052.0,405241719.08,3.68,11.73,11.31,11.42,11.41,1.31,3.5,44.35,3.02,11586250000.0,11586250000.0,-0.09,-0.09,2.13,49.74,002093.SZ
1463,688176,亚虹医药-U,11.51,0.79,0.09,58966.0,67929604.0,2.98,11.69,11.35,11.43,11.42,0.69,1.35,-19.81,3.77,6574172294.0,5014745273.0,-0.09,-0.09,7.77,69.51,688176.SS
1464,600530,交大昂立,6.44,0.78,0.05,62938.0,40362341.0,2.35,6.47,6.32,6.39,6.39,0.91,0.81,2109.51,15.68,4990484800.0,4990484800.0,0.0,-0.16,-20.88,33.61,600530.SS
1465,601512,中新集团,9.0,0.78,0.07,57250.0,51476148.0,1.79,9.08,8.92,8.96,8.93,0.67,0.38,12.19,0.89,13490010000.0,13490010000.0,-0.11,-0.11,-3.95,19.21,601512.SS
1473,603739,蔚蓝生物,14.15,0.78,0.11,26433.0,37090462.0,2.07,14.17,13.88,14.01,14.04,1.01,1.04,43.47,2.02,3580358454.0,3580358454.0,-0.07,0.14,3.36,19.01,603739.SS
1475,600084,中信尼雅,5.25,0.77,0.04,29621.0,15463191.0,1.92,5.27,5.17,5.2,5.21,0.64,0.26,29595.31,4.56,5899565858.0,5899565858.0,-0.19,-0.19,-2.6,-0.19,600084.SS
1478,601156,东航物流,18.41,0.77,0.14,78247.0,143780563.0,2.08,18.54,18.16,18.27,18.27,0.99,0.83,10.95,1.53,29226897786.0,17390004186.0,-0.05,-0.05,16.89,11.04,601156.SS
1481,601921,浙版传媒,7.82,0.77,0.06,53024.0,41472804.0,1.16,7.86,7.77,7.77,7.76,0.72,0.24,20.58,1.28,17377777784.0,17377777784.0,0.0,0.13,-5.21,4.55,601921.SS
1484,600989,宝丰能源,19.63,0.77,0.15,305139.0,596387390.0,1.8,19.68,19.33,19.48,19.48,0.91,0.42,12.06,3.13,143953856800.0,143953856800.0,0.05,0.0,10.28,21.55,600989.SS
1486,601061,中信金属,14.4,0.77,0.11,198190.0,286048632.0,2.87,14.64,14.23,14.23,14.29,0.66,3.95,22.75,2.98,70560000000.0,7216615397.0,-0.07,0.0,50.47,103.1,601061.SS
1487,600119,长江投资,7.85,0.77,0.06,26311.0,20507727.0,2.05,7.86,7.7,7.8,7.79,0.74,0.72,-147.4,24.03,2867372405.0,2867372405.0,0.0,0.0,-10.29,-10.49,600119.SS
1492,002438,江苏神通,15.9,0.76,0.12,200582.0,317590534.43,3.49,16.08,15.53,15.7,15.78,1.13,4.28,25.83,2.2,8069845630.0,7455202605.0,0.06,0.0,23.74,32.17,002438.SZ
1494,600305,恒顺醋业,7.92,0.76,0.06,113868.0,89803817.0,1.91,7.97,7.82,7.84,7.86,1.51,1.03,46.37,2.61,8763254502.0,8735666766.0,-0.25,0.0,0.0,0.51,600305.SS
1495,000928,中钢国际,6.61,0.76,0.05,193742.0,127408835.06,1.83,6.63,6.51,6.56,6.56,0.95,1.35,12.8,1.12,9483000945.0,9482884939.0,-0.15,0.0,6.44,8.9,000928.SZ
1496,002678,珠江钢琴,5.33,0.76,0.04,189633.0,101722848.7,6.24,5.61,5.28,5.28,5.29,0.81,1.4,-24.88,2.23,7239847322.0,7235871808.0,-0.37,-0.37,21.97,19.24,002678.SZ
1497,600869,远东股份,8.05,0.75,0.06,599135.0,478564873.0,3.75,8.13,7.83,7.95,7.99,1.19,2.7,79.92,4.19,17865789605.0,17865789605.0,-0.12,0.0,-0.25,69.47,600869.SS
1505,002059,云南旅游,5.38,0.75,0.04,164415.0,88081890.45,1.5,5.39,5.31,5.37,5.34,0.86,1.67,-30.92,4.24,5446899294.0,5288787792.0,-0.19,0.0,-8.81,-0.19,002059.SZ
1506,601900,南方传媒,13.41,0.75,0.1,70032.0,94233351.0,2.03,13.55,13.28,13.38,13.31,1.42,0.79,10.43,1.37,11827218961.0,11827218961.0,-0.07,0.07,2.05,-7.9,601900.SS
1509,603378,亚士创能,6.81,0.74,0.05,105384.0,70544459.0,4.73,6.84,6.52,6.74,6.76,1.38,2.46,-7.03,2.92,2918743132.0,2918743132.0,-0.15,-0.15,19.68,6.07,603378.SS
1511,688009,中国通号,5.47,0.74,0.04,214210.0,117248821.0,1.47,5.5,5.42,5.42,5.43,0.87,0.25,19.02,1.26,57926309930.0,47156968460.0,-0.18,0.0,1.67,-10.18,688009.SS
1512,002803,吉宏股份,16.36,0.74,0.12,86049.0,141089212.06,1.97,16.57,16.25,16.25,16.24,0.58,2.98,25.63,2.79,7368630512.0,4724280276.0,-0.18,-0.18,-11.09,32.47,002803.SZ
1513,600805,悦达投资,5.43,0.74,0.04,104821.0,56739352.0,2.23,5.47,5.35,5.43,5.39,1.0,1.23,45.87,1.07,4620357102.0,4616995248.0,0.18,-0.18,6.26,24.83,600805.SS
1514,603189,网达软件,19.03,0.74,0.14,66369.0,125429900.0,2.54,19.09,18.61,18.88,18.89,1.21,2.46,641.32,3.4,5129505081.0,5129505081.0,0.0,-0.1,-18.33,29.99,603189.SS
1516,002724,海洋王,6.78,0.74,0.05,46140.0,31077532.4,2.23,6.81,6.66,6.76,6.73,0.85,0.81,71.6,1.93,5230756399.0,3849599684.0,0.0,0.0,-8.38,28.65,002724.SZ
1518,603357,设计总院,8.15,0.74,0.06,43834.0,35579298.0,1.24,8.17,8.07,8.09,8.09,1.63,0.79,14.17,1.19,4568709958.0,4528164116.0,-0.12,-0.12,-1.93,-6.43,603357.SS
1519,600916,中国黄金,8.15,0.74,0.06,236030.0,192183502.0,1.61,8.2,8.07,8.09,8.09,1.59,1.4,30.66,1.9,13692000000.0,13692000000.0,0.0,0.12,-2.74,-1.45,600916.SS
1523,603385,惠达卫浴,6.84,0.74,0.05,32264.0,21939937.0,2.5,6.88,6.71,6.79,6.79,0.68,0.85,128.13,0.69,2603748381.0,2603748381.0,0.29,0.59,5.56,9.44,603385.SS
1524,600917,重庆燃气,5.49,0.73,0.04,32218.0,17640129.0,0.92,5.5,5.45,5.45,5.45,0.82,0.21,45.96,1.5,8570108282.0,8570108282.0,0.0,0.0,-3.51,-8.5,600917.SS
1526,000922,佳电股份,13.76,0.73,0.1,130569.0,180166377.02,2.42,13.95,13.62,13.68,13.66,0.65,2.22,36.61,2.1,9562995719.0,8081124201.0,0.07,-0.07,13.72,23.08,000922.SZ
1527,688505,复旦张江,8.3,0.73,0.06,20894.0,17268801.0,1.58,8.32,8.19,8.23,8.24,0.96,0.29,-404.9,3.81,8603548430.0,5897748430.0,-0.12,-0.24,-8.99,8.64,688505.SS
1528,600128,苏豪弘业,10.99,0.73,0.08,49618.0,54099435.0,2.47,11.03,10.76,10.95,10.91,0.89,2.01,41.73,1.27,2766168713.0,2711974825.0,-0.09,0.09,5.17,37.03,600128.SS
1535,688459,哈铁科技,9.65,0.73,0.07,10684.0,10275767.0,1.15,9.66,9.55,9.59,9.58,0.68,0.61,61.47,1.36,4632000000.0,1694394941.0,0.0,0.0,-5.02,1.47,688459.SS
1539,601298,青岛港,8.34,0.72,0.06,175727.0,146889744.0,1.69,8.43,8.29,8.29,8.28,1.26,0.33,9.71,1.22,54135774000.0,44969905500.0,0.0,0.12,1.34,-4.79,601298.SS
1540,002277,友阿股份,6.96,0.72,0.05,246632.0,172620127.04,3.33,7.14,6.91,7.08,6.91,0.67,1.77,113.92,1.44,9703442688.0,9703442688.0,0.14,0.0,-4.0,18.97,002277.SZ
1543,603727,博迈科,13.98,0.72,0.1,18306.0,25487703.0,1.22,14.0,13.83,13.85,13.88,0.82,0.65,126.18,1.24,3938435492.0,3938435492.0,-0.07,0.07,4.56,24.49,603727.SS
1546,001258,立新能源,7.11,0.71,0.05,56396.0,39997609.0,1.13,7.12,7.04,7.07,7.06,0.78,0.6,37.5,2.19,6636000005.0,6635930682.0,0.14,-0.14,-0.28,-10.45,001258.SZ
1550,600929,雪天盐业,5.65,0.71,0.04,86164.0,48470353.0,1.6,5.67,5.58,5.62,5.61,1.0,0.53,213.0,1.23,9266639896.0,9263884064.0,0.0,0.0,-4.4,2.73,600929.SS
1551,688203,海正生材,12.78,0.71,0.09,11607.0,14710766.0,2.44,12.81,12.5,12.66,12.69,0.78,0.94,396.0,1.76,2590225709.0,1586228129.0,0.0,0.0,-14.11,32.02,688203.SS
1560,601019,山东出版,8.64,0.7,0.06,105867.0,91320232.0,1.63,8.67,8.53,8.58,8.58,0.97,0.51,10.88,1.16,18030816000.0,18030816000.0,0.0,0.12,13.68,-21.31,601019.SS
1562,600633,浙数文化,12.86,0.7,0.09,111668.0,143465311.0,1.72,12.95,12.73,12.83,12.77,1.02,0.88,22.87,1.6,16307437710.0,16307437710.0,0.0,0.0,-11.25,25.83,600633.SS
1563,603969,银龙股份,10.11,0.7,0.07,118648.0,119224620.0,1.99,10.15,9.95,10.04,10.04,0.67,1.41,23.81,3.25,8667747840.0,8530902924.0,0.2,0.2,-6.13,51.35,603969.SS
1568,000571,新大洲A,5.86,0.69,0.04,216449.0,126157931.12,2.06,5.88,5.76,5.85,5.82,0.47,2.66,-36.12,34.66,4917295940.0,4769994878.0,0.0,-0.17,15.35,66.95,000571.SZ
